YEAR,MO,DY,HR,ALLSKY_KT,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DWN,SZA,T2M,PRECTOTCORR,RH2M,WS10M,WD10M
2021,1,17,23,-999.0,0.0,0.0,-999.0,29.36,0.0,47.31,6.76,91.92
2021,1,18,0,-999.0,0.0,0.0,-999.0,27.93,0.0,53.25,6.55,101.83
2021,1,18,1,-999.0,0.0,0.0,-999.0,26.79,0.0,58.75,6.07,109.79
2021,1,18,2,-999.0,0.0,0.0,-999.0,26.12,0.0,62.81,5.45,115.39
2021,1,18,3,-999.0,0.0,0.0,-999.0,25.78,0.0,65.12,4.9,118.81
2021,1,18,4,-999.0,0.0,0.0,-999.0,25.57,0.0,66.44,4.58,121.68
2021,1,18,5,-999.0,0.0,0.0,-999.0,25.37,0.0,67.31,4.43,124.59
2021,1,18,6,0.32,11.98,12.92,88.34,25.3,0.0,67.44,4.37,128.47
2021,1,18,7,0.38,185.65,127.16,76.2,26.28,0.0,62.81,5.11,129.29
2021,1,18,8,0.52,434.62,336.65,62.2,28.29,0.0,53.69,5.6,126.33
2021,1,18,9,0.57,666.33,530.86,48.3,30.92,0.0,43.44,5.48,123.42
2021,1,18,10,0.55,856.35,640.03,34.77,33.44,0.0,35.38,4.98,122.52
2021,1,18,11,0.66,982.25,857.16,22.43,35.57,0.0,30.0,4.29,124.01
2021,1,18,12,0.7,1034.3,947.97,14.76,36.67,0.0,27.38,3.54,126.21
2021,1,18,13,0.66,1010.65,885.35,18.83,37.3,0.0,25.94,2.86,126.12
2021,1,18,14,0.59,912.5,723.04,30.21,37.03,0.01,25.94,2.39,123.27
2021,1,18,15,0.58,746.7,587.79,43.48,36.78,0.01,25.88,1.94,118.63
2021,1,18,16,0.55,528.1,412.6,57.29,36.19,0.01,26.44,1.73,105.73
2021,1,18,17,0.46,278.35,209.38,71.28,35.34,0.01,27.69,1.98,85.01
2021,1,18,18,0.33,48.45,39.3,85.09,33.9,0.01,30.62,1.83,63.87
2021,1,18,19,-999.0,0.0,0.0,-999.0,32.79,0.01,33.62,2.54,49.36
2021,1,18,20,-999.0,0.0,0.0,-999.0,32.15,0.02,36.5,3.93,47.17
2021,1,18,21,-999.0,0.0,0.0,-999.0,31.24,0.04,40.56,5.3,54.9
2021,1,18,22,-999.0,0.0,0.0,-999.0,29.9,0.05,46.0,6.63,72.23
2021,1,18,23,-999.0,0.0,0.0,-999.0,28.53,0.07,51.75,6.72,86.87
2021,1,19,0,-999.0,0.0,0.0,-999.0,27.39,0.08,57.19,6.2,97.61
2021,1,19,1,-999.0,0.0,0.0,-999.0,26.48,0.08,62.06,5.51,105.2
2021,1,19,2,-999.0,0.0,0.0,-999.0,25.8,0.08,66.12,4.88,111.19
2021,1,19,3,-999.0,0.0,0.0,-999.0,25.33,0.07,68.94,4.24,115.2
2021,1,19,4,-999.0,0.0,0.0,-999.0,25.01,0.05,70.94,3.78,119.48
2021,1,19,5,-999.0,0.0,0.0,-999.0,24.78,0.04,72.19,3.39,122.59
2021,1,19,6,0.33,11.5,13.16,88.38,24.72,0.03,72.56,3.35,124.54
2021,1,19,7,0.28,184.02,94.26,76.27,25.79,0.02,67.25,4.81,119.69
2021,1,19,8,0.38,434.2,251.16,62.25,27.54,0.02,57.75,5.46,113.96
2021,1,19,9,0.44,663.27,406.17,48.33,29.59,0.01,48.0,5.61,109.87
2021,1,19,10,0.45,856.55,517.93,34.77,31.72,0.0,40.25,5.6,108.13
2021,1,19,11,0.45,984.55,582.7,22.36,33.64,0.0,34.38,5.39,107.62
2021,1,19,12,0.48,1037.75,650.68,14.57,35.21,0.0,29.94,5.0,106.99
2021,1,19,13,0.51,1012.98,672.8,18.63,36.01,0.0,27.38,4.55,105.95
2021,1,19,14,0.41,912.65,506.43,30.06,36.12,0.0,26.12,4.16,104.58
2021,1,19,15,0.42,744.77,427.88,43.36,36.47,0.0,24.75,3.84,102.2
2021,1,19,16,0.3,524.7,230.77,57.2,36.63,0.0,23.88,3.71,97.74
2021,1,19,17,0.27,274.62,124.35,71.21,35.57,0.0,24.88,3.96,90.11
2021,1,19,18,0.14,46.98,17.35,85.05,33.56,0.0,28.81,3.41,81.29
2021,1,19,19,-999.0,0.0,0.0,-999.0,32.41,0.0,32.06,4.44,73.76
2021,1,19,20,-999.0,0.0,0.0,-999.0,31.62,0.0,35.5,5.16,69.7
2021,1,19,21,-999.0,0.0,0.0,-999.0,30.5,0.0,41.31,6.14,71.91
2021,1,19,22,-999.0,0.0,0.0,-999.0,29.23,0.0,48.19,6.85,78.02
2021,1,19,23,-999.0,0.0,0.0,-999.0,28.2,0.0,53.12,6.18,82.6
2021,1,20,0,-999.0,0.0,0.0,-999.0,27.33,0.0,57.5,5.59,87.36
2021,1,20,1,-999.0,0.0,0.0,-999.0,26.58,0.0,61.94,4.69,89.43
2021,1,20,2,-999.0,0.0,0.0,-999.0,26.12,0.0,65.81,3.79,90.71
2021,1,20,3,-999.0,0.0,0.0,-999.0,25.81,0.0,68.81,3.43,96.15
2021,1,20,4,-999.0,0.0,0.0,-999.0,25.56,0.0,71.12,3.59,105.52
2021,1,20,5,-999.0,0.0,0.0,-999.0,25.31,0.0,72.81,3.43,111.83
2021,1,20,6,0.25,10.73,9.59,88.42,25.17,0.0,73.75,2.96,116.63
2021,1,20,7,0.32,177.52,105.18,76.34,26.49,0.0,67.38,4.69,117.5
2021,1,20,8,0.43,426.17,279.96,62.3,28.35,0.0,56.81,5.58,114.66
2021,1,20,9,0.51,660.1,471.15,48.37,30.41,0.0,46.75,5.69,110.0
2021,1,20,10,0.49,849.67,567.38,34.77,32.75,0.0,38.5,5.32,106.2
2021,1,20,11,0.55,977.25,716.8,22.29,34.87,0.0,32.25,4.8,105.1
2021,1,20,12,0.54,1010.08,735.73,14.38,36.55,0.01,27.81,4.38,104.58
2021,1,20,13,0.48,989.05,647.24,18.43,37.59,0.02,25.06,4.13,103.25
2021,1,20,14,0.45,891.98,547.77,29.91,37.48,0.06,24.31,3.79,102.52
2021,1,20,15,0.47,726.85,477.39,43.25,36.9,0.11,24.5,3.57,98.93
2021,1,20,16,0.41,509.12,312.64,57.11,36.22,0.15,25.25,3.52,90.0
2021,1,20,17,0.3,262.67,134.5,71.14,35.23,0.08,27.12,3.94,78.44
2021,1,20,18,0.2,43.95,24.11,85.01,33.44,0.09,32.56,4.25,68.3
2021,1,20,19,-999.0,0.0,0.0,-999.0,31.69,0.1,39.62,5.71,63.96
2021,1,20,20,-999.0,0.0,0.0,-999.0,30.02,0.04,48.0,6.4,64.31
2021,1,20,21,-999.0,0.0,0.0,-999.0,28.45,0.04,56.56,7.13,69.68
2021,1,20,22,-999.0,0.0,0.0,-999.0,27.43,0.04,61.88,6.42,74.92
2021,1,20,23,-999.0,0.0,0.0,-999.0,26.75,0.04,65.56,5.4,78.48
2021,1,21,0,-999.0,0.0,0.0,-999.0,26.21,0.07,68.75,4.65,80.71
2021,1,21,1,-999.0,0.0,0.0,-999.0,25.76,0.04,71.69,4.24,83.76
2021,1,21,2,-999.0,0.0,0.0,-999.0,25.49,0.03,73.69,3.91,89.09
2021,1,21,3,-999.0,0.0,0.0,-999.0,25.28,0.03,75.25,3.66,94.77
2021,1,21,4,-999.0,0.0,0.0,-999.0,25.06,0.02,76.69,3.39,99.96
2021,1,21,5,-999.0,0.0,0.0,-999.0,24.88,0.02,77.88,3.14,105.46
2021,1,21,6,0.27,10.73,10.35,88.46,24.82,0.02,78.25,3.1,109.26
2021,1,21,7,0.37,180.1,122.28,76.42,25.49,0.03,74.38,4.1,109.02
2021,1,21,8,0.49,431.1,318.59,62.36,26.77,0.03,66.12,4.9,109.65
2021,1,21,9,0.53,666.6,492.68,48.39,28.32,0.03,56.5,5.29,109.43
2021,1,21,10,0.6,858.02,690.78,34.76,29.94,0.0,48.75,5.38,108.38
2021,1,21,11,0.56,983.38,733.3,22.22,31.31,0.0,43.56,5.24,106.19
2021,1,21,12,0.58,1004.8,787.55,14.19,32.33,0.0,40.06,4.98,103.88
2021,1,21,13,0.52,988.0,696.31,18.23,33.12,0.0,37.38,4.59,101.1
2021,1,21,14,0.49,892.38,605.05,29.77,33.76,0.0,35.31,4.25,97.92
2021,1,21,15,0.45,732.7,463.25,43.14,33.82,0.0,34.69,4.06,94.09
2021,1,21,16,0.38,517.8,284.94,57.02,33.3,0.0,35.44,4.38,86.73
2021,1,21,17,0.27,271.17,123.14,71.08,32.55,0.0,37.12,4.69,76.91
2021,1,21,18,0.17,47.02,21.53,84.97,31.23,0.0,41.12,4.36,66.33
2021,1,21,19,-999.0,0.0,0.0,-999.0,30.04,0.0,45.25,4.9,61.19
2021,1,21,20,-999.0,0.0,0.0,-999.0,29.09,0.0,49.5,5.19,62.35
2021,1,21,21,-999.0,0.0,0.0,-999.0,28.03,0.0,55.44,6.0,69.82
2021,1,21,22,-999.0,0.0,0.0,-999.0,27.24,0.0,60.06,5.88,76.94
2021,1,21,23,-999.0,0.0,0.0,-999.0,26.75,0.0,62.88,5.2,81.44
2021,1,22,0,-999.0,0.0,0.0,-999.0,26.33,0.0,65.12,4.88,84.67
2021,1,22,1,-999.0,0.0,0.0,-999.0,25.98,0.0,66.94,4.56,88.53
2021,1,22,2,-999.0,0.0,0.0,-999.0,25.62,0.0,68.44,4.35,93.81
2021,1,22,3,-999.0,0.0,0.0,-999.0,25.24,0.0,70.0,3.93,101.22
2021,1,22,4,-999.0,0.0,0.0,-999.0,24.8,0.0,71.81,3.36,108.86
2021,1,22,5,-999.0,0.0,0.0,-999.0,24.33,0.0,73.88,2.59,115.79
2021,1,22,6,0.3,10.25,10.9,88.51,24.13,0.0,75.12,2.38,121.19
2021,1,22,7,0.46,177.58,150.63,76.49,25.76,0.0,66.94,4.31,125.62
2021,1,22,8,0.56,427.77,368.02,62.41,28.0,0.0,55.5,5.2,127.8
2021,1,22,9,0.6,663.2,562.99,48.42,30.0,0.0,46.62,5.1,127.91
2021,1,22,10,0.68,856.08,780.86,34.75,31.55,0.0,40.31,4.84,127.39
2021,1,22,11,0.65,984.77,840.48,22.14,33.01,0.0,35.38,4.37,124.14
2021,1,22,12,0.54,1046.12,738.38,13.98,35.49,0.0,29.5,3.77,117.79
2021,1,22,13,0.48,1019.08,650.37,18.02,36.72,0.0,26.12,3.22,111.78
2021,1,22,14,0.48,916.12,581.95,29.62,36.86,0.0,24.56,2.85,108.24
2021,1,22,15,0.45,745.4,464.7,43.03,36.86,0.0,23.56,1.91,104.72
2021,1,22,16,0.42,521.7,324.52,56.95,36.17,0.01,24.12,0.64,104.21
2021,1,22,17,0.34,268.52,152.7,71.02,34.81,0.0,26.38,0.65,286.7
2021,1,22,18,0.21,44.98,25.98,84.93,32.88,0.0,31.56,1.59,304.16
2021,1,22,19,-999.0,0.0,0.0,-999.0,31.45,0.0,36.88,3.34,316.42
2021,1,22,20,-999.0,0.0,0.0,-999.0,30.15,0.0,43.38,3.6,330.21
2021,1,22,21,-999.0,0.0,0.0,-999.0,29.13,0.0,49.44,3.48,352.38
2021,1,22,22,-999.0,0.0,0.0,-999.0,28.3,0.0,55.19,3.45,13.5
2021,1,22,23,-999.0,0.0,0.0,-999.0,27.59,0.0,60.06,3.19,32.72
2021,1,23,0,-999.0,0.0,0.0,-999.0,26.95,0.01,63.88,2.78,48.53
2021,1,23,1,-999.0,0.0,0.0,-999.0,26.41,0.0,66.44,2.13,69.57
2021,1,23,2,-999.0,0.0,0.0,-999.0,25.99,0.0,68.06,1.69,97.72
2021,1,23,3,-999.0,0.0,0.0,-999.0,25.68,0.0,69.06,1.69,128.04
2021,1,23,4,-999.0,0.0,0.0,-999.0,25.39,0.0,69.88,1.86,142.84
2021,1,23,5,-999.0,0.0,0.0,-999.0,25.13,0.01,70.56,2.04,150.69
2021,1,23,6,0.28,9.6,10.02,88.55,25.07,0.01,70.0,2.4,156.78
2021,1,23,7,0.3,171.83,97.77,76.56,25.9,0.01,65.62,3.55,158.41
2021,1,23,8,0.41,422.65,268.83,62.46,27.22,0.01,59.5,4.55,154.45
2021,1,23,9,0.45,660.1,412.96,48.45,29.08,0.01,51.75,4.89,149.18
2021,1,23,10,0.49,853.17,565.27,34.73,31.96,0.0,42.31,4.76,144.95
2021,1,23,11,0.47,980.7,608.55,22.06,34.05,0.0,36.19,4.28,143.32
2021,1,23,12,0.48,1031.98,646.59,13.78,34.74,0.0,33.44,3.92,142.7
2021,1,23,13,0.48,1003.52,645.6,17.82,34.69,0.0,32.56,3.94,140.15
2021,1,23,14,0.45,900.05,554.84,29.48,34.82,0.0,31.69,3.9,136.46
2021,1,23,15,0.41,729.45,422.84,42.92,35.52,0.0,29.94,3.55,133.22
2021,1,23,16,0.38,507.67,295.17,56.87,34.94,0.0,30.56,3.3,131.45
2021,1,23,17,0.3,259.73,136.8,70.96,33.79,0.0,32.81,3.23,127.23
2021,1,23,18,0.16,43.12,20.41,84.9,32.15,0.0,36.94,2.28,117.53
2021,1,23,19,-999.0,0.0,0.0,-999.0,30.87,0.0,40.94,1.72,97.03
2021,1,23,20,-999.0,0.0,0.0,-999.0,30.19,0.0,44.12,1.76,80.04
2021,1,23,21,-999.0,0.0,0.0,-999.0,29.56,0.0,47.94,1.88,69.08
2021,1,23,22,-999.0,0.0,0.0,-999.0,28.94,0.0,52.06,2.25,67.35
2021,1,23,23,-999.0,0.0,0.0,-999.0,28.33,0.0,55.69,2.89,73.67
2021,1,24,0,-999.0,0.0,0.0,-999.0,27.71,0.0,58.88,3.36,89.2
2021,1,24,1,-999.0,0.0,0.0,-999.0,27.23,0.0,60.81,3.69,103.83
2021,1,24,2,-999.0,0.0,0.0,-999.0,26.88,0.0,61.81,3.8,114.03
2021,1,24,3,-999.0,0.0,0.0,-999.0,26.56,0.0,62.62,3.77,123.16
2021,1,24,4,-999.0,0.0,0.0,-999.0,26.1,0.0,64.19,3.55,131.97
2021,1,24,5,-999.0,0.0,0.0,-999.0,25.51,0.0,66.62,3.31,136.72
2021,1,24,6,0.27,9.52,9.38,88.58,25.19,0.0,68.19,3.33,139.47
2021,1,24,7,0.42,173.62,136.74,76.63,26.68,0.0,61.88,5.05,138.32
2021,1,24,8,0.55,424.8,355.41,62.51,29.06,0.0,50.94,5.74,133.9
2021,1,24,9,0.6,661.33,559.05,48.46,31.68,0.0,41.0,5.57,129.48
2021,1,24,10,0.65,854.08,749.74,34.72,33.99,0.0,33.69,5.13,125.14
2021,1,24,11,0.65,983.05,843.31,21.98,35.84,0.0,28.38,4.64,120.58
2021,1,24,12,0.68,1035.85,924.68,13.57,37.49,0.0,24.19,4.25,115.25
2021,1,24,13,0.64,1013.38,853.42,17.61,38.95,0.0,21.12,3.95,110.98
2021,1,24,14,0.62,914.92,752.62,29.34,39.66,0.02,19.5,3.75,108.1
2021,1,24,15,0.55,747.67,568.42,42.82,39.66,0.04,18.94,3.7,105.8
2021,1,24,16,0.54,527.1,415.0,56.79,39.1,0.05,19.25,3.76,102.22
2021,1,24,17,0.45,276.2,205.69,70.91,37.87,0.03,20.81,4.1,95.35
2021,1,24,18,0.27,48.17,34.72,84.87,35.3,0.02,26.19,3.69,82.83
2021,1,24,19,-999.0,0.0,0.0,-999.0,33.58,0.01,32.62,5.54,74.63
2021,1,24,20,-999.0,0.0,0.0,-999.0,32.12,0.01,40.81,7.03,74.99
2021,1,24,21,-999.0,0.0,0.0,-999.0,30.44,0.01,49.75,7.17,80.85
2021,1,24,22,-999.0,0.0,0.0,-999.0,29.16,0.01,55.81,7.09,88.11
2021,1,24,23,-999.0,0.0,0.0,-999.0,28.29,0.01,59.69,6.31,94.83
2021,1,25,0,-999.0,0.0,0.0,-999.0,27.6,0.01,62.5,5.73,104.28
2021,1,25,1,-999.0,0.0,0.0,-999.0,26.99,0.02,64.88,5.37,113.02
2021,1,25,2,-999.0,0.0,0.0,-999.0,26.4,0.02,67.25,5.07,119.01
2021,1,25,3,-999.0,0.0,0.0,-999.0,25.94,0.01,69.31,4.81,122.61
2021,1,25,4,-999.0,0.0,0.0,-999.0,25.58,0.01,71.06,4.53,124.18
2021,1,25,5,-999.0,0.0,0.0,-999.0,25.31,0.01,72.56,4.12,124.72
2021,1,25,6,0.32,9.65,10.84,88.62,25.2,0.01,73.19,3.87,125.81
2021,1,25,7,0.5,176.88,161.33,76.7,26.08,0.01,68.69,4.72,127.67
2021,1,25,8,0.58,429.7,371.93,62.55,28.03,0.0,58.5,5.41,128.26
2021,1,25,9,0.64,668.2,595.18,48.48,30.74,0.0,47.06,5.5,126.04
2021,1,25,10,0.63,861.8,733.77,34.7,33.45,0.0,38.31,5.24,122.65
2021,1,25,11,0.55,991.77,711.66,21.89,35.62,0.0,32.69,4.94,118.51
2021,1,25,12,0.54,1047.4,736.08,13.36,37.08,0.0,29.5,4.66,114.16
2021,1,25,13,0.53,1022.08,711.45,17.41,38.0,0.0,27.75,4.28,110.98
2021,1,25,14,0.61,919.92,744.49,29.2,38.25,0.0,27.31,3.81,106.91
2021,1,25,15,0.52,750.48,533.9,42.72,38.13,0.0,27.44,3.49,100.45
2021,1,25,16,0.45,529.1,350.92,56.72,36.96,0.0,29.5,3.33,88.52
2021,1,25,17,0.38,276.02,175.47,70.85,35.7,0.0,32.25,3.4,72.23
2021,1,25,18,0.27,47.95,34.96,84.84,34.28,0.0,36.0,3.54,57.26
2021,1,25,19,-999.0,0.0,0.0,-999.0,33.06,0.0,40.0,4.69,49.12
2021,1,25,20,-999.0,0.0,0.0,-999.0,31.91,0.01,44.94,5.95,53.43
2021,1,25,21,-999.0,0.0,0.0,-999.0,30.66,0.02,50.81,6.54,62.09
2021,1,25,22,-999.0,0.0,0.0,-999.0,29.51,0.02,55.94,6.72,72.47
2021,1,25,23,-999.0,0.0,0.0,-999.0,28.54,0.02,59.44,6.82,84.28
2021,1,26,0,-999.0,0.0,0.0,-999.0,27.8,0.01,61.12,6.64,96.42
2021,1,26,1,-999.0,0.0,0.0,-999.0,27.22,0.01,62.25,6.36,107.01
2021,1,26,2,-999.0,0.0,0.0,-999.0,26.65,0.01,63.75,6.02,115.27
2021,1,26,3,-999.0,0.0,0.0,-999.0,26.11,0.0,65.5,5.63,120.91
2021,1,26,4,-999.0,0.0,0.0,-999.0,25.65,0.0,67.44,5.24,123.69
2021,1,26,5,-999.0,0.0,0.0,-999.0,25.26,0.0,69.31,4.96,125.24
2021,1,26,6,0.28,9.15,9.44,88.65,25.09,0.0,70.25,4.75,125.76
2021,1,26,7,0.39,172.65,124.51,76.76,26.11,0.0,65.62,5.41,125.0
2021,1,26,8,0.51,426.08,328.8,62.59,28.37,0.0,55.44,5.93,123.61
2021,1,26,9,0.59,664.92,546.73,48.5,31.11,0.0,45.25,6.0,123.05
2021,1,26,10,0.63,859.27,727.35,34.68,33.69,0.0,37.69,5.76,124.06
2021,1,26,11,0.59,988.83,764.73,21.8,35.87,0.0,32.19,5.4,126.36
2021,1,26,12,0.55,1037.65,761.32,13.13,37.48,0.0,28.38,4.91,129.57
2021,1,26,13,0.54,1014.0,722.9,17.2,38.53,0.0,25.69,4.35,132.52
2021,1,26,14,0.52,913.35,637.8,29.06,38.92,0.0,24.06,3.9,132.64
2021,1,26,15,0.53,744.33,545.43,42.62,38.83,0.0,23.19,3.61,129.73
2021,1,26,16,0.52,521.85,400.45,56.65,38.22,0.0,23.06,3.46,124.16
2021,1,26,17,0.44,268.95,202.85,70.8,36.78,0.0,24.44,3.35,116.03
2021,1,26,18,0.31,45.45,39.86,84.82,34.94,0.0,27.56,2.45,103.64
2021,1,26,19,-999.0,0.0,0.0,-999.0,33.73,0.0,30.0,2.79,85.98
2021,1,26,20,-999.0,0.0,0.0,-999.0,33.05,0.0,32.81,4.98,78.06
2021,1,26,21,-999.0,0.0,0.0,-999.0,31.62,0.0,39.19,6.11,73.95
2021,1,26,22,-999.0,0.0,0.0,-999.0,29.79,0.0,48.0,7.14,83.53
2021,1,26,23,-999.0,0.0,0.0,-999.0,28.23,0.01,54.62,7.18,92.87
2021,1,27,0,-999.0,0.0,0.0,-999.0,27.02,0.01,59.44,6.56,101.62
2021,1,27,1,-999.0,0.0,0.0,-999.0,26.08,0.01,63.69,5.68,110.95
2021,1,27,2,-999.0,0.0,0.0,-999.0,25.44,0.01,67.31,4.84,118.96
2021,1,27,3,-999.0,0.0,0.0,-999.0,25.02,0.0,70.0,4.28,126.1
2021,1,27,4,-999.0,0.0,0.0,-999.0,24.69,0.0,72.0,3.84,130.88
2021,1,27,5,-999.0,0.0,0.0,-999.0,24.39,0.0,73.5,3.18,135.7
2021,1,27,6,0.32,8.7,10.39,88.68,24.23,0.0,74.19,2.76,140.98
2021,1,27,7,0.52,169.33,164.84,76.82,25.83,0.0,66.44,4.23,137.24
2021,1,27,8,0.62,420.05,403.85,62.63,28.44,0.01,53.44,4.97,130.28
2021,1,27,9,0.66,657.8,618.49,48.51,31.4,0.01,40.81,5.17,125.59
2021,1,27,10,0.65,852.05,750.54,34.66,34.13,0.0,32.25,5.05,124.48
2021,1,27,11,0.55,982.52,715.71,21.71,36.33,0.0,27.12,4.77,124.32
2021,1,27,12,0.64,1036.85,877.31,12.91,38.02,0.0,23.56,4.4,122.03
2021,1,27,13,0.63,1013.73,852.46,16.99,39.12,0.0,21.19,4.11,117.0
2021,1,27,14,0.63,914.5,778.05,28.92,39.61,0.0,19.94,3.92,109.55
2021,1,27,15,0.6,746.52,623.5,42.53,39.41,0.0,19.75,3.89,102.05
2021,1,27,16,0.54,524.73,417.49,56.58,38.35,0.01,20.62,4.02,95.23
2021,1,27,17,0.47,272.7,216.26,70.76,36.91,0.03,22.44,4.17,87.42
2021,1,27,18,0.3,47.17,37.77,84.8,35.09,0.01,25.94,3.73,77.04
2021,1,27,19,-999.0,0.0,0.0,-999.0,33.76,0.02,29.25,4.78,67.54
2021,1,27,20,-999.0,0.0,0.0,-999.0,32.33,0.02,35.31,6.63,66.54
2021,1,27,21,-999.0,0.0,0.0,-999.0,30.28,0.02,46.5,7.73,74.83
2021,1,27,22,-999.0,0.0,0.0,-999.0,28.54,0.02,55.81,7.2,83.14
2021,1,27,23,-999.0,0.0,0.0,-999.0,27.3,0.02,62.12,6.48,90.69
2021,1,28,0,-999.0,0.0,0.0,-999.0,26.43,0.04,66.88,5.85,99.46
2021,1,28,1,-999.0,0.0,0.0,-999.0,25.8,0.05,70.44,5.26,106.74
2021,1,28,2,-999.0,0.0,0.0,-999.0,25.37,0.06,72.88,4.63,111.8
2021,1,28,3,-999.0,0.0,0.0,-999.0,25.0,0.07,74.88,3.92,115.75
2021,1,28,4,-999.0,0.0,0.0,-999.0,24.69,0.08,76.56,3.34,117.4
2021,1,28,5,-999.0,0.0,0.0,-999.0,24.43,0.09,77.94,3.0,118.84
2021,1,28,6,0.31,8.4,9.9,88.71,24.38,0.08,78.19,3.01,121.75
2021,1,28,7,0.48,166.38,152.11,76.88,25.44,0.08,72.5,4.71,122.32
2021,1,28,8,0.59,414.45,375.12,62.66,27.48,0.08,61.69,5.58,120.62
2021,1,28,9,0.66,650.65,607.4,48.52,30.49,0.05,48.88,5.42,117.3
2021,1,28,10,0.68,844.65,788.92,34.62,33.39,0.03,38.88,4.77,111.94
2021,1,28,11,0.66,975.3,868.49,21.61,35.71,0.03,32.31,4.19,103.91
2021,1,28,12,0.61,1000.77,833.95,12.69,37.39,0.04,28.25,3.84,93.61
2021,1,28,13,0.54,978.67,720.8,16.78,38.37,0.03,25.81,3.54,84.81
2021,1,28,14,0.55,879.92,672.62,28.79,38.75,0.04,24.38,3.19,78.11
2021,1,28,15,0.48,711.85,499.9,42.44,38.69,0.07,23.62,2.9,73.57
2021,1,28,16,0.47,491.65,365.29,56.52,37.98,0.16,24.0,2.77,71.92
2021,1,28,17,0.39,245.8,181.82,70.72,36.58,0.15,25.69,2.89,70.39
2021,1,28,18,0.26,40.62,32.82,84.78,34.65,0.13,31.06,2.29,65.44
2021,1,28,19,-999.0,0.0,0.0,-999.0,33.27,0.24,36.38,2.76,60.09
2021,1,28,20,-999.0,0.0,0.0,-999.0,32.12,0.35,41.0,3.06,60.69
2021,1,28,21,-999.0,0.0,0.0,-999.0,30.74,0.46,46.25,4.48,70.65
2021,1,28,22,-999.0,0.0,0.0,-999.0,29.55,0.14,51.81,4.96,79.47
2021,1,28,23,-999.0,0.0,0.0,-999.0,28.48,0.13,57.31,5.09,83.21
2021,1,29,0,-999.0,0.0,0.0,-999.0,27.54,0.21,62.25,4.87,83.65
2021,1,29,1,-999.0,0.0,0.0,-999.0,26.73,0.27,66.75,4.61,85.04
2021,1,29,2,-999.0,0.0,0.0,-999.0,26.04,0.25,70.62,4.31,87.09
2021,1,29,3,-999.0,0.0,0.0,-999.0,25.54,0.22,73.69,3.82,88.95
2021,1,29,4,-999.0,0.0,0.0,-999.0,25.15,0.18,76.19,3.44,89.61
2021,1,29,5,-999.0,0.0,0.0,-999.0,24.83,0.13,78.44,3.14,91.14
2021,1,29,6,0.23,7.75,7.3,88.74,24.65,0.08,79.94,2.9,93.25
2021,1,29,7,0.27,155.92,86.32,76.93,25.35,0.07,76.06,4.15,98.56
2021,1,29,8,0.43,403.58,275.76,62.7,26.75,0.06,67.88,4.86,100.84
2021,1,29,9,0.47,643.15,435.31,48.52,28.51,0.04,58.75,4.64,103.03
2021,1,29,10,0.5,838.23,579.68,34.6,30.29,0.01,50.44,4.18,103.96
2021,1,29,11,0.5,969.6,656.05,21.52,31.84,0.02,43.81,3.52,100.09
2021,1,29,12,0.45,1025.58,626.06,12.45,33.1,0.03,39.06,2.91,90.77
2021,1,29,13,0.49,1002.05,659.02,16.57,34.02,0.06,35.94,2.62,80.57
2021,1,29,14,0.49,901.25,601.21,28.66,34.47,0.09,34.12,2.33,72.47
2021,1,29,15,0.51,731.92,523.07,42.35,34.56,0.1,33.38,1.79,65.0
2021,1,29,16,0.51,509.08,390.89,56.45,34.06,0.08,33.88,1.59,57.88
2021,1,29,17,0.38,259.83,174.44,70.68,33.05,0.07,36.25,2.03,52.65
2021,1,29,18,0.17,43.6,21.79,84.77,31.19,0.03,45.69,1.78,42.51
2021,1,29,19,-999.0,0.0,0.0,-999.0,30.08,0.03,49.88,2.47,41.15
2021,1,29,20,-999.0,0.0,0.0,-999.0,29.34,0.02,52.44,3.61,50.35
2021,1,29,21,-999.0,0.0,0.0,-999.0,28.59,0.01,55.94,4.68,60.27
2021,1,29,22,-999.0,0.0,0.0,-999.0,27.8,0.0,60.5,4.77,67.97
2021,1,29,23,-999.0,0.0,0.0,-999.0,27.05,0.0,64.56,5.2,78.66
2021,1,30,0,-999.0,0.0,0.0,-999.0,26.49,0.0,67.44,5.29,89.32
2021,1,30,1,-999.0,0.0,0.0,-999.0,26.05,0.0,69.62,4.35,97.01
2021,1,30,2,-999.0,0.0,0.0,-999.0,25.69,0.0,71.31,3.36,100.03
2021,1,30,3,-999.0,0.0,0.0,-999.0,25.33,0.0,73.0,2.48,102.37
2021,1,30,4,-999.0,0.0,0.0,-999.0,25.07,0.0,74.44,2.14,108.1
2021,1,30,5,-999.0,0.0,0.0,-999.0,24.84,0.0,75.62,2.14,115.72
2021,1,30,6,0.32,7.6,9.54,88.77,24.87,0.0,75.5,2.6,123.98
2021,1,30,7,0.44,154.9,139.29,76.98,26.51,0.0,67.94,4.42,126.02
2021,1,30,8,0.59,400.58,380.74,62.73,28.9,0.0,56.62,5.16,124.08
2021,1,30,9,0.63,642.73,589.98,48.53,31.62,0.0,45.12,5.15,120.22
2021,1,30,10,0.59,840.15,683.23,34.57,34.06,0.0,36.44,4.92,114.69
2021,1,30,11,0.59,972.23,773.26,21.41,36.08,0.01,30.62,4.7,108.19
2021,1,30,12,0.59,1027.8,818.7,12.22,37.53,0.02,26.75,4.49,101.86
